customer_id,quarter_start,quarter_label,active_last_quarter,active_this_quarter,churned
C-0140,2025-10-01,2025-Q4,1,1,0
C-0140,2026-01-01,2026-Q1,1,0,1
C-0140,2026-04-01,2026-Q2,0,1,0
C-0141,2025-07-01,2025-Q3,0,1,0
C-0141,2025-10-01,2025-Q4,1,1,0
C-0141,2026-01-01,2026-Q1,1,1,0
C-0141,2026-04-01,2026-Q2,1,1,0
C-0142,2025-07-01,2025-Q3,0,1,0
C-0142,2025-10-01,2025-Q4,1,1,0
C-0142,2026-01-01,2026-Q1,1,1,0
C-0142,2026-04-01,2026-Q2,1,1,0
C-0143,2025-07-01,2025-Q3,0,1,0
C-0143,2025-10-01,2025-Q4,1,1,0
C-0143,2026-01-01,2026-Q1,1,1,0
C-0143,2026-04-01,2026-Q2,1,1,0
C-0144,2025-07-01,2025-Q3,0,1,0
C-0144,2025-10-01,2025-Q4,1,1,0
C-0144,2026-01-01,2026-Q1,1,1,0
C-0144,2026-04-01,2026-Q2,1,0,1
C-0145,2025-07-01,2025-Q3,0,0,0
C-0145,2025-10-01,2025-Q4,0,1,0
C-0145,2026-01-01,2026-Q1,1,1,0
C-0145,2026-04-01,2026-Q2,1,1,0
C-0146,2025-07-01,2025-Q3,0,1,0
C-0146,2025-10-01,2025-Q4,1,1,0
C-0146,2026-01-01,2026-Q1,1,1,0
C-0146,2026-04-01,2026-Q2,1,1,0
C-0147,2025-07-01,2025-Q3,0,1,0
C-0147,2025-10-01,2025-Q4,1,1,0
C-0147,2026-01-01,2026-Q1,1,1,0
C-0147,2026-04-01,2026-Q2,1,1,0
C-0148,2025-07-01,2025-Q3,0,1,0
C-0148,2025-10-01,2025-Q4,1,1,0
C-0148,2026-01-01,2026-Q1,1,1,0
C-0148,2026-04-01,2026-Q2,1,0,1
C-0149,2025-07-01,2025-Q3,0,0,0
C-0149,2025-10-01,2025-Q4,0,1,0
C-0149,2026-01-01,2026-Q1,1,1,0
C-0149,2026-04-01,2026-Q2,1,1,0
C-0150,2025-07-01,2025-Q3,0,1,0
C-0150,2025-10-01,2025-Q4,1,1,0
C-0150,2026-01-01,2026-Q1,1,1,0
C-0150,2026-04-01,2026-Q2,1,0,1
C-0151,2025-07-01,2025-Q3,0,1,0
C-0151,2025-10-01,2025-Q4,1,1,0
C-0151,2026-01-01,2026-Q1,1,1,0
C-0151,2026-04-01,2026-Q2,1,1,0
C-0152,2025-07-01,2025-Q3,0,1,0
C-0152,2025-10-01,2025-Q4,1,1,0
C-0152,2026-01-01,2026-Q1,1,1,0
C-0152,2026-04-01,2026-Q2,1,1,0
C-0153,2025-07-01,2025-Q3,0,1,0
C-0153,2025-10-01,2025-Q4,1,1,0
C-0153,2026-01-01,2026-Q1,1,1,0
C-0153,2026-04-01,2026-Q2,1,1,0
C-0154,2025-07-01,2025-Q3,0,0,0
C-0154,2025-10-01,2025-Q4,0,0,0
C-0154,2026-01-01,2026-Q1,0,1,0
C-0154,2026-04-01,2026-Q2,1,1,0
C-0155,2025-07-01,2025-Q3,0,1,0
C-0155,2025-10-01,2025-Q4,1,1,0
C-0155,2026-01-01,2026-Q1,1,1,0
C-0155,2026-04-01,2026-Q2,1,1,0
C-0156,2025-07-01,2025-Q3,0,0,0
C-0156,2025-10-01,2025-Q4,0,0,0
C-0156,2026-01-01,2026-Q1,0,0,0
C-0156,2026-04-01,2026-Q2,0,1,0
C-0157,2025-07-01,2025-Q3,0,1,0
C-0157,2025-10-01,2025-Q4,1,1,0
C-0157,2026-01-01,2026-Q1,1,1,0
C-0157,2026-04-01,2026-Q2,1,1,0
C-0158,2025-07-01,2025-Q3,0,1,0
C-0158,2025-10-01,2025-Q4,1,1,0
C-0158,2026-01-01,2026-Q1,1,1,0
C-0158,2026-04-01,2026-Q2,1,1,0
C-0159,2025-07-01,2025-Q3,0,1,0
C-0159,2025-10-01,2025-Q4,1,1,0
C-0159,2026-01-01,2026-Q1,1,1,0
C-0159,2026-04-01,2026-Q2,1,1,0
C-0160,2025-07-01,2025-Q3,0,0,0
C-0160,2025-10-01,2025-Q4,0,0,0
C-0160,2026-01-01,2026-Q1,0,0,0
C-0160,2026-04-01,2026-Q2,0,1,0
C-0161,2025-07-01,2025-Q3,0,1,0
C-0161,2025-10-01,2025-Q4,1,1,0
C-0161,2026-01-01,2026-Q1,1,1,0
C-0161,2026-04-01,2026-Q2,1,1,0
C-0162,2025-07-01,2025-Q3,0,1,0
C-0162,2025-10-01,2025-Q4,1,1,0
C-0162,2026-01-01,2026-Q1,1,1,0
C-0162,2026-04-01,2026-Q2,1,1,0
C-0163,2025-07-01,2025-Q3,0,0,0
C-0163,2025-10-01,2025-Q4,0,0,0
C-0163,2026-01-01,2026-Q1,0,0,0
C-0163,2026-04-01,2026-Q2,0,1,0
C-0164,2025-07-01,2025-Q3,0,0,0
C-0164,2025-10-01,2025-Q4,0,0,0
C-0164,2026-01-01,2026-Q1,0,1,0
C-0164,2026-04-01,2026-Q2,1,1,0
C-0165,2025-07-01,2025-Q3,0,0,0
C-0165,2025-10-01,2025-Q4,0,1,0
C-0165,2026-01-01,2026-Q1,1,1,0
C-0165,2026-04-01,2026-Q2,1,1,0
C-0166,2025-07-01,2025-Q3,0,1,0
C-0166,2025-10-01,2025-Q4,1,1,0
C-0166,2026-01-01,2026-Q1,1,1,0
C-0166,2026-04-01,2026-Q2,1,0,1
C-0167,2025-07-01,2025-Q3,0,0,0
C-0167,2025-10-01,2025-Q4,0,0,0
C-0167,2026-01-01,2026-Q1,0,0,0
C-0167,2026-04-01,2026-Q2,0,1,0
C-0168,2025-07-01,2025-Q3,0,0,0
C-0168,2025-10-01,2025-Q4,0,0,0
C-0168,2026-01-01,2026-Q1,0,1,0
C-0168,2026-04-01,2026-Q2,1,1,0
C-0169,2025-07-01,2025-Q3,0,1,0
C-0169,2025-10-01,2025-Q4,1,1,0
C-0169,2026-01-01,2026-Q1,1,1,0
C-0169,2026-04-01,2026-Q2,1,1,0
C-0170,2025-07-01,2025-Q3,0,1,0
C-0170,2025-10-01,2025-Q4,1,1,0
C-0170,2026-01-01,2026-Q1,1,1,0
C-0170,2026-04-01,2026-Q2,1,0,1
C-0171,2025-07-01,2025-Q3,0,1,0
C-0171,2025-10-01,2025-Q4,1,1,0
C-0171,2026-01-01,2026-Q1,1,1,0
C-0171,2026-04-01,2026-Q2,1,1,0
C-0172,2025-07-01,2025-Q3,0,1,0
C-0172,2025-10-01,2025-Q4,1,1,0
C-0172,2026-01-01,2026-Q1,1,1,0
C-0172,2026-04-01,2026-Q2,1,1,0
C-0173,2025-07-01,2025-Q3,0,0,0
C-0173,2025-10-01,2025-Q4,0,0,0
C-0173,2026-01-01,2026-Q1,0,0,0
C-0173,2026-04-01,2026-Q2,0,0,0
C-0174,2025-07-01,2025-Q3,0,0,0
C-0174,2025-10-01,2025-Q4,0,1,0
C-0174,2026-01-01,2026-Q1,1,1,0
C-0174,2026-04-01,2026-Q2,1,0,1
C-0175,2025-07-01,2025-Q3,0,1,0
C-0175,2025-10-01,2025-Q4,1,1,0
C-0175,2026-01-01,2026-Q1,1,1,0
C-0175,2026-04-01,2026-Q2,1,1,0
C-0176,2025-07-01,2025-Q3,0,1,0
C-0176,2025-10-01,2025-Q4,1,1,0
C-0176,2026-01-01,2026-Q1,1,1,0
C-0176,2026-04-01,2026-Q2,1,1,0
C-0177,2025-07-01,2025-Q3,0,0,0
C-0177,2025-10-01,2025-Q4,0,0,0
C-0177,2026-01-01,2026-Q1,0,0,0
C-0177,2026-04-01,2026-Q2,0,1,0
C-0178,2025-07-01,2025-Q3,0,0,0
C-0178,2025-10-01,2025-Q4,0,0,0
C-0178,2026-01-01,2026-Q1,0,1,0
C-0178,2026-04-01,2026-Q2,1,1,0
C-0179,2025-07-01,2025-Q3,0,1,0
C-0179,2025-10-01,2025-Q4,1,1,0
C-0179,2026-01-01,2026-Q1,1,0,1
C-0179,2026-04-01,2026-Q2,0,0,0
C-0180,2025-07-01,2025-Q3,0,1,0
C-0180,2025-10-01,2025-Q4,1,1,0
C-0180,2026-01-01,2026-Q1,1,1,0
C-0180,2026-04-01,2026-Q2,1,1,0
C-0181,2025-07-01,2025-Q3,0,0,0
C-0181,2025-10-01,2025-Q4,0,1,0
C-0181,2026-01-01,2026-Q1,1,1,0
C-0181,2026-04-01,2026-Q2,1,1,0
C-0182,2025-07-01,2025-Q3,0,0,0
C-0182,2025-10-01,2025-Q4,0,0,0
C-0182,2026-01-01,2026-Q1,0,0,0
C-0182,2026-04-01,2026-Q2,0,1,0
C-0183,2025-07-01,2025-Q3,0,1,0
C-0183,2025-10-01,2025-Q4,1,0,1
C-0183,2026-01-01,2026-Q1,0,0,0
C-0183,2026-04-01,2026-Q2,0,0,0
C-0184,2025-07-01,2025-Q3,0,1,0
C-0184,2025-10-01,2025-Q4,1,1,0
C-0184,2026-01-01,2026-Q1,1,1,0
C-0184,2026-04-01,2026-Q2,1,1,0
C-0185,2025-07-01,2025-Q3,0,1,0
C-0185,2025-10-01,2025-Q4,1,1,0
C-0185,2026-01-01,2026-Q1,1,1,0
C-0185,2026-04-01,2026-Q2,1,1,0
C-0186,2025-07-01,2025-Q3,0,1,0
C-0186,2025-10-01,2025-Q4,1,1,0
C-0186,2026-01-01,2026-Q1,1,1,0
C-0186,2026-04-01,2026-Q2,1,1,0
C-0187,2025-07-01,2025-Q3,0,1,0
C-0187,2025-10-01,2025-Q4,1,1,0
C-0187,2026-01-01,2026-Q1,1,1,0
C-0187,2026-04-01,2026-Q2,1,1,0
C-0188,2025-07-01,2025-Q3,0,0,0
C-0188,2025-10-01,2025-Q4,0,0,0
C-0188,2026-01-01,2026-Q1,0,1,0
C-0188,2026-04-01,2026-Q2,1,0,1
C-0189,2025-07-01,2025-Q3,0,0,0
C-0189,2025-10-01,2025-Q4,0,1,0
C-0189,2026-01-01,2026-Q1,1,1,0
C-0189,2026-04-01,2026-Q2,1,1,0
C-0190,2025-07-01,2025-Q3,0,1,0
C-0190,2025-10-01,2025-Q4,1,1,0
C-0190,2026-01-01,2026-Q1,1,1,0
C-0190,2026-04-01,2026-Q2,1,1,0
C-0191,2025-07-01,2025-Q3,0,1,0
C-0191,2025-10-01,2025-Q4,1,1,0
C-0191,2026-01-01,2026-Q1,1,1,0
C-0191,2026-04-01,2026-Q2,1,1,0
C-0192,2025-07-01,2025-Q3,0,1,0
C-0192,2025-10-01,2025-Q4,1,1,0
C-0192,2026-01-01,2026-Q1,1,1,0
C-0192,2026-04-01,2026-Q2,1,1,0
C-0193,2025-07-01,2025-Q3,0,1,0
C-0193,2025-10-01,2025-Q4,1,1,0
C-0193,2026-01-01,2026-Q1,1,1,0
C-0193,2026-04-01,2026-Q2,1,1,0
C-0194,2025-07-01,2025-Q3,0,1,0
C-0194,2025-10-01,2025-Q4,1,1,0
C-0194,2026-01-01,2026-Q1,1,1,0
C-0194,2026-04-01,2026-Q2,1,1,0
C-0195,2025-07-01,2025-Q3,0,1,0
C-0195,2025-10-01,2025-Q4,1,1,0
C-0195,2026-01-01,2026-Q1,1,1,0
C-0195,2026-04-01,2026-Q2,1,1,0
C-0196,2025-07-01,2025-Q3,0,1,0
C-0196,2025-10-01,2025-Q4,1,1,0
C-0196,2026-01-01,2026-Q1,1,1,0
C-0196,2026-04-01,2026-Q2,1,1,0
C-0197,2025-07-01,2025-Q3,0,0,0
C-0197,2025-10-01,2025-Q4,0,0,0
C-0197,2026-01-01,2026-Q1,0,1,0
C-0197,2026-04-01,2026-Q2,1,1,0
C-0198,2025-07-01,2025-Q3,0,1,0
C-0198,2025-10-01,2025-Q4,1,1,0
C-0198,2026-01-01,2026-Q1,1,1,0
C-0198,2026-04-01,2026-Q2,1,1,0
C-0199,2025-07-01,2025-Q3,0,1,0
C-0199,2025-10-01,2025-Q4,1,1,0
C-0199,2026-01-01,2026-Q1,1,1,0
C-0199,2026-04-01,2026-Q2,1,1,0
C-0200,2025-07-01,2025-Q3,0,0,0
C-0200,2025-10-01,2025-Q4,0,0,0
C-0200,2026-01-01,2026-Q1,0,0,0
C-0200,2026-04-01,2026-Q2,0,1,0
C-0201,2025-07-01,2025-Q3,0,1,0
C-0201,2025-10-01,2025-Q4,1,1,0
C-0201,2026-01-01,2026-Q1,1,1,0
C-0201,2026-04-01,2026-Q2,1,1,0
C-0202,2025-07-01,2025-Q3,0,0,0
C-0202,2025-10-01,2025-Q4,0,0,0
C-0202,2026-01-01,2026-Q1,0,0,0
C-0202,2026-04-01,2026-Q2,0,1,0
C-0203,2025-07-01,2025-Q3,0,0,0
C-0203,2025-10-01,2025-Q4,0,0,0
C-0203,2026-01-01,2026-Q1,0,0,0
C-0203,2026-04-01,2026-Q2,0,1,0
C-0204,2025-07-01,2025-Q3,0,1,0
C-0204,2025-10-01,2025-Q4,1,0,1
C-0204,2026-01-01,2026-Q1,0,0,0
C-0204,2026-04-01,2026-Q2,0,0,0
C-0205,2025-07-01,2025-Q3,0,1,0
C-0205,2025-10-01,2025-Q4,1,1,0
C-0205,2026-01-01,2026-Q1,1,1,0
C-0205,2026-04-01,2026-Q2,1,1,0
C-0206,2025-07-01,2025-Q3,0,1,0
C-0206,2025-10-01,2025-Q4,1,1,0
C-0206,2026-01-01,2026-Q1,1,1,0
C-0206,2026-04-01,2026-Q2,1,1,0
C-0207,2025-07-01,2025-Q3,0,1,0
C-0207,2025-10-01,2025-Q4,1,1,0
C-0207,2026-01-01,2026-Q1,1,1,0
C-0207,2026-04-01,2026-Q2,1,0,1
C-0208,2025-07-01,2025-Q3,0,1,0
C-0208,2025-10-01,2025-Q4,1,1,0
C-0208,2026-01-01,2026-Q1,1,1,0
C-0208,2026-04-01,2026-Q2,1,1,0
C-0209,2025-07-01,2025-Q3,0,1,0
C-0209,2025-10-01,2025-Q4,1,1,0
C-0209,2026-01-01,2026-Q1,1,1,0
C-0209,2026-04-01,2026-Q2,1,1,0
C-0210,2025-07-01,2025-Q3,0,1,0
C-0210,2025-10-01,2025-Q4,1,1,0
C-0210,2026-01-01,2026-Q1,1,1,0
C-0210,2026-04-01,2026-Q2,1,1,0
C-0211,2025-07-01,2025-Q3,0,1,0
C-0211,2025-10-01,2025-Q4,1,1,0
C-0211,2026-01-01,2026-Q1,1,1,0
C-0211,2026-04-01,2026-Q2,1,1,0
C-0212,2025-07-01,2025-Q3,0,1,0
C-0212,2025-10-01,2025-Q4,1,1,0
C-0212,2026-01-01,2026-Q1,1,1,0
C-0212,2026-04-01,2026-Q2,1,1,0
C-0213,2025-07-01,2025-Q3,0,1,0
C-0213,2025-10-01,2025-Q4,1,1,0
C-0213,2026-01-01,2026-Q1,1,1,0
C-0213,2026-04-01,2026-Q2,1,1,0
C-0214,2025-07-01,2025-Q3,0,1,0
C-0214,2025-10-01,2025-Q4,1,1,0
C-0214,2026-01-01,2026-Q1,1,1,0
C-0214,2026-04-01,2026-Q2,1,0,1
C-0215,2025-07-01,2025-Q3,0,1,0
C-0215,2025-10-01,2025-Q4,1,1,0
C-0215,2026-01-01,2026-Q1,1,1,0
C-0215,2026-04-01,2026-Q2,1,1,0
C-0216,2025-07-01,2025-Q3,0,1,0
C-0216,2025-10-01,2025-Q4,1,1,0
C-0216,2026-01-01,2026-Q1,1,1,0
C-0216,2026-04-01,2026-Q2,1,1,0
C-0217,2025-07-01,2025-Q3,0,1,0
C-0217,2025-10-01,2025-Q4,1,1,0
C-0217,2026-01-01,2026-Q1,1,1,0
C-0217,2026-04-01,2026-Q2,1,1,0
C-0218,2025-07-01,2025-Q3,0,0,0
C-0218,2025-10-01,2025-Q4,0,0,0
C-0218,2026-01-01,2026-Q1,0,1,0
C-0218,2026-04-01,2026-Q2,1,1,0
C-0219,2025-07-01,2025-Q3,0,1,0
C-0219,2025-10-01,2025-Q4,1,1,0
C-0219,2026-01-01,2026-Q1,1,1,0
C-0219,2026-04-01,2026-Q2,1,1,0
C-0220,2025-07-01,2025-Q3,0,1,0
C-0220,2025-10-01,2025-Q4,1,1,0
C-0220,2026-01-01,2026-Q1,1,1,0
C-0220,2026-04-01,2026-Q2,1,0,1
C-0221,2025-07-01,2025-Q3,0,0,0
C-0221,2025-10-01,2025-Q4,0,0,0
C-0221,2026-01-01,2026-Q1,0,1,0
C-0221,2026-04-01,2026-Q2,1,1,0
C-0222,2025-07-01,2025-Q3,0,1,0
C-0222,2025-10-01,2025-Q4,1,1,0
C-0222,2026-01-01,2026-Q1,1,1,0
C-0222,2026-04-01,2026-Q2,1,1,0
C-0223,2025-07-01,2025-Q3,0,1,0
C-0223,2025-10-01,2025-Q4,1,1,0
C-0223,2026-01-01,2026-Q1,1,1,0
C-0223,2026-04-01,2026-Q2,1,1,0
C-0224,2025-07-01,2025-Q3,0,1,0
C-0224,2025-10-01,2025-Q4,1,1,0
C-0224,2026-01-01,2026-Q1,1,1,0
C-0224,2026-04-01,2026-Q2,1,1,0
C-0225,2025-07-01,2025-Q3,0,1,0
C-0225,2025-10-01,2025-Q4,1,1,0
C-0225,2026-01-01,2026-Q1,1,1,0
C-0225,2026-04-01,2026-Q2,1,1,0
C-0226,2025-07-01,2025-Q3,0,1,0
C-0226,2025-10-01,2025-Q4,1,1,0
C-0226,2026-01-01,2026-Q1,1,1,0
C-0226,2026-04-01,2026-Q2,1,1,0
C-0227,2025-07-01,2025-Q3,0,1,0
C-0227,2025-10-01,2025-Q4,1,1,0
C-0227,2026-01-01,2026-Q1,1,1,0
C-0227,2026-04-01,2026-Q2,1,1,0
C-0228,2025-07-01,2025-Q3,0,0,0
C-0228,2025-10-01,2025-Q4,0,0,0
C-0228,2026-01-01,2026-Q1,0,0,0
C-0228,2026-04-01,2026-Q2,0,1,0
C-0229,2025-07-01,2025-Q3,0,1,0
C-0229,2025-10-01,2025-Q4,1,1,0
C-0229,2026-01-01,2026-Q1,1,1,0
C-0229,2026-04-01,2026-Q2,1,1,0
C-0230,2025-07-01,2025-Q3,0,0,0
C-0230,2025-10-01,2025-Q4,0,1,0
C-0230,2026-01-01,2026-Q1,1,1,0
C-0230,2026-04-01,2026-Q2,1,1,0
C-0231,2025-07-01,2025-Q3,0,0,0
C-0231,2025-10-01,2025-Q4,0,0,0
C-0231,2026-01-01,2026-Q1,0,1,0
C-0231,2026-04-01,2026-Q2,1,1,0
C-0232,2025-07-01,2025-Q3,0,1,0
C-0232,2025-10-01,2025-Q4,1,0,1
C-0232,2026-01-01,2026-Q1,0,0,0
C-0232,2026-04-01,2026-Q2,0,1,0
C-0233,2025-07-01,2025-Q3,0,0,0
C-0233,2025-10-01,2025-Q4,0,0,0
C-0233,2026-01-01,2026-Q1,0,1,0
C-0233,2026-04-01,2026-Q2,1,1,0
C-0234,2025-07-01,2025-Q3,0,0,0
C-0234,2025-10-01,2025-Q4,0,1,0
C-0234,2026-01-01,2026-Q1,1,1,0
C-0234,2026-04-01,2026-Q2,1,1,0
C-0235,2025-07-01,2025-Q3,0,1,0
C-0235,2025-10-01,2025-Q4,1,1,0
C-0235,2026-01-01,2026-Q1,1,1,0
C-0235,2026-04-01,2026-Q2,1,1,0
C-0236,2025-07-01,2025-Q3,0,1,0
C-0236,2025-10-01,2025-Q4,1,1,0
C-0236,2026-01-01,2026-Q1,1,0,1
C-0236,2026-04-01,2026-Q2,0,0,0
C-0237,2025-07-01,2025-Q3,0,1,0
C-0237,2025-10-01,2025-Q4,1,1,0
C-0237,2026-01-01,2026-Q1,1,0,1
C-0237,2026-04-01,2026-Q2,0,1,0
C-0238,2025-07-01,2025-Q3,0,1,0
C-0238,2025-10-01,2025-Q4,1,1,0
C-0238,2026-01-01,2026-Q1,1,1,0
C-0238,2026-04-01,2026-Q2,1,1,0
C-0239,2025-07-01,2025-Q3,0,1,0
C-0239,2025-10-01,2025-Q4,1,1,0
C-0239,2026-01-01,2026-Q1,1,1,0
C-0239,2026-04-01,2026-Q2,1,1,0
C-0240,2025-07-01,2025-Q3,0,0,0
C-0240,2025-10-01,2025-Q4,0,0,0
C-0240,2026-01-01,2026-Q1,0,1,0
C-0240,2026-04-01,2026-Q2,1,1,0
C-0241,2025-07-01,2025-Q3,0,0,0
C-0241,2025-10-01,2025-Q4,0,0,0
C-0241,2026-01-01,2026-Q1,0,0,0
C-0241,2026-04-01,2026-Q2,0,1,0
C-0242,2025-07-01,2025-Q3,0,1,0
C-0242,2025-10-01,2025-Q4,1,1,0
C-0242,2026-01-01,2026-Q1,1,1,0
C-0242,2026-04-01,2026-Q2,1,1,0
C-0243,2025-07-01,2025-Q3,0,0,0
C-0243,2025-10-01,2025-Q4,0,0,0
C-0243,2026-01-01,2026-Q1,0,1,0
C-0243,2026-04-01,2026-Q2,1,1,0
C-0244,2025-07-01,2025-Q3,0,0,0
C-0244,2025-10-01,2025-Q4,0,0,0
C-0244,2026-01-01,2026-Q1,0,0,0
C-0244,2026-04-01,2026-Q2,0,1,0
C-0245,2025-07-01,2025-Q3,0,1,0
C-0245,2025-10-01,2025-Q4,1,1,0
C-0245,2026-01-01,2026-Q1,1,1,0
C-0245,2026-04-01,2026-Q2,1,1,0
C-0246,2025-07-01,2025-Q3,0,0,0
C-0246,2025-10-01,2025-Q4,0,0,0
C-0246,2026-01-01,2026-Q1,0,0,0
C-0246,2026-04-01,2026-Q2,0,1,0
C-0247,2025-07-01,2025-Q3,0,0,0
C-0247,2025-10-01,2025-Q4,0,0,0
C-0247,2026-01-01,2026-Q1,0,0,0
C-0247,2026-04-01,2026-Q2,0,0,0
C-0248,2025-07-01,2025-Q3,0,0,0
C-0248,2025-10-01,2025-Q4,0,1,0
C-0248,2026-01-01,2026-Q1,1,1,0
C-0248,2026-04-01,2026-Q2,1,1,0
C-0249,2025-07-01,2025-Q3,0,1,0
C-0249,2025-10-01,2025-Q4,1,1,0
C-0249,2026-01-01,2026-Q1,1,1,0
C-0249,2026-04-01,2026-Q2,1,1,0
C-0250,2025-07-01,2025-Q3,0,1,0
C-0250,2025-10-01,2025-Q4,1,1,0
C-0250,2026-01-01,2026-Q1,1,1,0
C-0250,2026-04-01,2026-Q2,1,1,0
C-0251,2025-07-01,2025-Q3,0,0,0
C-0251,2025-10-01,2025-Q4,0,1,0
C-0251,2026-01-01,2026-Q1,1,1,0
C-0251,2026-04-01,2026-Q2,1,0,1
C-0252,2025-07-01,2025-Q3,0,1,0
C-0252,2025-10-01,2025-Q4,1,1,0
C-0252,2026-01-01,2026-Q1,1,1,0
C-0252,2026-04-01,2026-Q2,1,1,0
C-0253,2025-07-01,2025-Q3,0,0,0
C-0253,2025-10-01,2025-Q4,0,0,0
C-0253,2026-01-01,2026-Q1,0,0,0
C-0253,2026-04-01,2026-Q2,0,1,0
C-0254,2025-07-01,2025-Q3,0,1,0
C-0254,2025-10-01,2025-Q4,1,1,0
C-0254,2026-01-01,2026-Q1,1,1,0
C-0254,2026-04-01,2026-Q2,1,1,0
C-0255,2025-07-01,2025-Q3,0,1,0
C-0255,2025-10-01,2025-Q4,1,1,0
C-0255,2026-01-01,2026-Q1,1,1,0
C-0255,2026-04-01,2026-Q2,1,1,0
C-0256,2025-07-01,2025-Q3,0,1,0
C-0256,2025-10-01,2025-Q4,1,1,0
C-0256,2026-01-01,2026-Q1,1,1,0
C-0256,2026-04-01,2026-Q2,1,1,0
C-0257,2025-07-01,2025-Q3,0,0,0
C-0257,2025-10-01,2025-Q4,0,0,0
C-0257,2026-01-01,2026-Q1,0,1,0
C-0257,2026-04-01,2026-Q2,1,1,0
C-0258,2025-07-01,2025-Q3,0,1,0
C-0258,2025-10-01,2025-Q4,1,1,0
C-0258,2026-01-01,2026-Q1,1,1,0
C-0258,2026-04-01,2026-Q2,1,1,0
C-0259,2025-07-01,2025-Q3,0,1,0
C-0259,2025-10-01,2025-Q4,1,1,0
C-0259,2026-01-01,2026-Q1,1,1,0
C-0259,2026-04-01,2026-Q2,1,1,0
C-0260,2025-07-01,2025-Q3,0,1,0
C-0260,2025-10-01,2025-Q4,1,1,0
C-0260,2026-01-01,2026-Q1,1,1,0
C-0260,2026-04-01,2026-Q2,1,1,0
C-0261,2025-07-01,2025-Q3,0,0,0
C-0261,2025-10-01,2025-Q4,0,0,0
C-0261,2026-01-01,2026-Q1,0,0,0
C-0261,2026-04-01,2026-Q2,0,1,0
C-0262,2025-07-01,2025-Q3,0,0,0
C-0262,2025-10-01,2025-Q4,0,0,0
C-0262,2026-01-01,2026-Q1,0,1,0
C-0262,2026-04-01,2026-Q2,1,1,0
C-0263,2025-07-01,2025-Q3,0,0,0
C-0263,2025-10-01,2025-Q4,0,0,0
C-0263,2026-01-01,2026-Q1,0,1,0
C-0263,2026-04-01,2026-Q2,1,1,0
C-0264,2025-07-01,2025-Q3,0,1,0
C-0264,2025-10-01,2025-Q4,1,1,0
C-0264,2026-01-01,2026-Q1,1,1,0
C-0264,2026-04-01,2026-Q2,1,1,0
C-0265,2025-07-01,2025-Q3,0,1,0
C-0265,2025-10-01,2025-Q4,1,1,0
C-0265,2026-01-01,2026-Q1,1,1,0
C-0265,2026-04-01,2026-Q2,1,1,0
C-0266,2025-07-01,2025-Q3,0,1,0
C-0266,2025-10-01,2025-Q4,1,1,0
C-0266,2026-01-01,2026-Q1,1,1,0
C-0266,2026-04-01,2026-Q2,1,1,0
C-0267,2025-07-01,2025-Q3,0,1,0
C-0267,2025-10-01,2025-Q4,1,1,0
C-0267,2026-01-01,2026-Q1,1,1,0
C-0267,2026-04-01,2026-Q2,1,1,0
C-0268,2025-07-01,2025-Q3,0,1,0
C-0268,2025-10-01,2025-Q4,1,1,0
C-0268,2026-01-01,2026-Q1,1,1,0
C-0268,2026-04-01,2026-Q2,1,1,0
C-0269,2025-07-01,2025-Q3,0,1,0
C-0269,2025-10-01,2025-Q4,1,1,0
C-0269,2026-01-01,2026-Q1,1,1,0
C-0269,2026-04-01,2026-Q2,1,1,0
C-0270,2025-07-01,2025-Q3,0,0,0
C-0270,2025-10-01,2025-Q4,0,1,0
C-0270,2026-01-01,2026-Q1,1,1,0
C-0270,2026-04-01,2026-Q2,1,1,0
C-0271,2025-07-01,2025-Q3,0,1,0
C-0271,2025-10-01,2025-Q4,1,1,0
C-0271,2026-01-01,2026-Q1,1,0,1
C-0271,2026-04-01,2026-Q2,0,1,0
C-0272,2025-07-01,2025-Q3,0,1,0
C-0272,2025-10-01,2025-Q4,1,1,0
C-0272,2026-01-01,2026-Q1,1,1,0
C-0272,2026-04-01,2026-Q2,1,1,0
C-0273,2025-07-01,2025-Q3,0,0,0
C-0273,2025-10-01,2025-Q4,0,1,0
C-0273,2026-01-01,2026-Q1,1,1,0
C-0273,2026-04-01,2026-Q2,1,1,0
C-0274,2025-07-01,2025-Q3,0,1,0
C-0274,2025-10-01,2025-Q4,1,1,0
C-0274,2026-01-01,2026-Q1,1,1,0
C-0274,2026-04-01,2026-Q2,1,1,0
C-0275,2025-07-01,2025-Q3,0,1,0
C-0275,2025-10-01,2025-Q4,1,1,0
C-0275,2026-01-01,2026-Q1,1,1,0
C-0275,2026-04-01,2026-Q2,1,1,0
C-0276,2025-07-01,2025-Q3,0,0,0
C-0276,2025-10-01,2025-Q4,0,0,0
C-0276,2026-01-01,2026-Q1,0,1,0
C-0276,2026-04-01,2026-Q2,1,1,0
C-0277,2025-07-01,2025-Q3,0,1,0
C-0277,2025-10-01,2025-Q4,1,1,0
C-0277,2026-01-01,2026-Q1,1,1,0
C-0277,2026-04-01,2026-Q2,1,1,0
C-0278,2025-07-01,2025-Q3,0,1,0
C-0278,2025-10-01,2025-Q4,1,1,0
C-0278,2026-01-01,2026-Q1,1,1,0
C-0278,2026-04-01,2026-Q2,1,1,0
C-0279,2025-07-01,2025-Q3,0,1,0
C-0279,2025-10-01,2025-Q4,1,1,0
C-0279,2026-01-01,2026-Q1,1,1,0
